,instance,nnodes,nlps,stime,gap,ndomchgs,ncutoffs,walltime,proctime,objval
4544,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]]",1,15,0.15,0.0,0,0,0.1546766646206379,0.1546801800000139,23.0
4545,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]]",1,28,0.2,0.0,0,0,0.2142026647925377,0.2141955519999783,29.0
4546,"[[1. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [0. 1. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]]",1,2,0.04,0.0,0,0,0.035131512209773,0.0351189699999849,29.0
4547,"[[0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,5,0.05,0.0,0,0,0.0577474683523178,0.0577503890000343,22.0
4548,"[[0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",1,43,0.34,0.0,0,1,0.3626351188868284,0.3626373970000713,41.0
4549,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 1. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 0. ... 1. 0. 0.]]",1,3,0.05,0.0,0,0,0.0467177685350179,0.0467207259999895,28.999999999999982
4550,"[[0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 0. 1.]]",1,1,0.02,0.0,0,0,0.0156653877347707,0.0156678750000764,15.0
4551,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 1. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]]",1,3,0.04,0.0,0,0,0.0385332517325878,0.0385362520000853,26.0
4552,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,15,0.14,0.0,0,0,0.1452445741742849,0.1452414259999841,24.0
4553,"[[1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,1,0.02,0.0,0,0,0.0148228798061609,0.0148248850000527,15.0
4554,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",3,54,0.45,0.0,4,0,0.4560770448297262,0.45607095999992,28.0
4555,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,8,0.11,0.0,0,0,0.118559643626213,0.1185628949999682,29.0
4556,"[[0. 1. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]]",1,21,0.27,0.0,0,0,0.2753372155129909,0.2753425939999943,23.0
4557,"[[0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]]",1,5,0.04,0.0,0,0,0.047482144087553,0.0474852619998955,21.0
4558,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 1. 0.]]",1,53,0.42,0.0,0,1,0.4331601075828075,0.4330992760000072,28.0
4559,"[[0. 1. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,31,0.34,0.0,0,1,0.3401747979223728,0.34017795200009,34.0
4560,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,10,0.13,0.0,0,0,0.1420649960637092,0.1420688590000054,11.999999999999998
4561,"[[0. 0. 1. ... 1. 0. 1.]
 [0. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 0. ... 1. 0. 1.]]",1,2,0.03,0.0,0,0,0.0364569090306758,0.0364598579999437,20.0
4562,"[[0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 1. 1.]
 ...
 [0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 1.]]",1,1,0.01,0.0,0,0,0.0155931506305933,0.0155957019999277,13.0
4563,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]]",1,8,0.14,0.0,0,0,0.1490035243332386,0.1490081989999225,26.0
4564,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 1. 0.]]",1,11,0.13,0.0,0,0,0.1298188846558332,0.1298226549999981,23.000000000000004
4565,"[[0. 1. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,2,0.05,0.0,0,0,0.0464079920202493,0.0464103489999843,24.999999999999982
4566,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 1. ... 1. 0. 0.]]",1,2,0.04,0.0,0,0,0.0413180198520422,0.0413209980000601,21.0
4567,"[[0. 1. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]]",1,5,0.08,0.0,0,0,0.0831080749630928,0.0831114119999938,18.0
4568,"[[0. 0. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,34,0.35,0.0,0,1,0.3580275326967239,0.3580279599999585,24.00000000000001
4569,"[[1. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 1. 1.]]",1,30,0.33,0.0,0,1,0.338733384385705,0.3387276920000204,30.0
4570,"[[0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]]",1,35,0.39,0.0,1,1,0.4007884040474891,0.4007894280000528,35.0
4571,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,3,0.05,0.0,0,0,0.0550205335021019,0.0550233339999977,10.0
4572,"[[0. 0. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 1. ... 0. 1. 0.]]",1,3,0.04,0.0,0,0,0.0409299116581678,0.0409321829999953,28.0
4573,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,3,0.05,0.0,0,0,0.0491420961916446,0.0491452459999663,24.0
4574,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 1. 1.]]",1,3,0.06,0.0,0,0,0.0620615277439355,0.0620643750000908,23.0
4575,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,1,0.02,0.0,0,0,0.0158304795622825,0.015833065000038,23.0
4576,"[[1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 ...
 [0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 1.]]",1,7,0.12,0.0,0,0,0.1231459639966487,0.1231511789999331,33.0
4577,"[[1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,2,0.02,0.0,0,0,0.0183074753731489,0.0183102310001004,24.0
4578,"[[0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,7,0.05,0.0,0,0,0.0522305276244878,0.0522335450000355,15.0
4579,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,2,0.02,0.0,0,0,0.0236521679908037,0.0236549690000629,23.0
4580,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]]",1,1,0.02,0.0,0,0,0.0209280215203762,0.0209321139999474,21.0
4581,"[[0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]]",1,34,0.35,0.0,0,1,0.3606286849826574,0.3606291700000383,37.0
4582,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,5,0.1,0.0,0,0,0.099104518070817,0.0990943760000391,24.99999999999997
4583,"[[0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,1,0.02,0.0,0,0,0.0153531152755022,0.0153559280000763,22.0
4584,"[[0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]]",1,2,0.05,0.0,0,0,0.0564023479819297,0.0564011730000402,25.0
4585,"[[0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,4,0.06,0.0,0,0,0.0638618003576994,0.063864464000062,33.00000000000001
4586,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]]",1,2,0.03,0.0,0,0,0.0350186042487621,0.0350217940000447,27.00000000000001
4587,"[[0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]]",1,46,0.42,0.0,0,1,0.4456902630627155,0.4456930879999845,29.0
4588,"[[0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 1. 0.]]",1,2,0.03,0.0,0,0,0.0326011814177036,0.0326034099999787,26.0
4589,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]]",1,3,0.05,0.0,0,0,0.0599680766463279,0.0599691340000845,18.0
4590,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]]",1,3,0.04,0.0,0,0,0.034736905246973,0.0347396570000455,19.0
4591,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,7,0.05,0.0,0,0,0.0554947629570961,0.0554971940000541,25.0
4592,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,3,0.05,0.0,0,0,0.0558138918131589,0.0558090560000437,13.0
4593,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,6,0.11,0.0,0,0,0.107511656358838,0.1075145019999581,25.0
4594,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,31,0.29,0.0,0,1,0.3051850162446499,0.3051745800000844,26.0
4595,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,32,0.24,0.0,1,1,0.2451950758695602,0.2451970529999698,35.99999999999999
4596,"[[1. 0. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 1. 1.]]",1,4,0.03,0.0,0,0,0.0354791637510061,0.0354827140000679,20.0
4597,"[[0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]]",1,37,0.31,0.0,0,0,0.3225149661302566,0.3225187360000063,23.0
4598,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 ...
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]]",1,2,0.01,0.0,0,0,0.0151462499052286,0.0151487269999961,14.0
4599,"[[0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,26,0.21,0.0,0,0,0.2267109248787164,0.2267148980000684,17.0
4600,"[[0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 0. 0.]]",1,36,0.32,0.0,0,0,0.3298765271902084,0.3298809269999765,26.0
4601,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,27,0.23,0.0,0,1,0.2438319977372884,0.2438332039999977,21.999999999999996
4602,"[[0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]]",1,2,0.03,0.0,0,0,0.0430926699191331,0.0430945870000414,12.0
4603,"[[0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]]",1,50,0.5,0.0,1,1,0.5037919618189335,0.5037941959999443,43.0
4604,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 ...
 [0. 0. 1. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,10,0.12,0.0,0,0,0.1233024690300226,0.1233050360000334,22.0
4605,"[[0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,1,0.01,0.0,0,0,0.0151582323014736,0.0151603809999869,17.0
4606,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 1. ... 1. 0. 0.]]",1,5,0.08,0.0,0,0,0.081970116123557,0.0819728669999904,29.0
4607,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,19,0.25,0.0,0,0,0.2629958484321832,0.2629834540000502,38.0
4608,"[[0. 1. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,4,0.07,0.0,0,0,0.0783665385097265,0.0783687189999682,16.999999999999993
4609,"[[0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 0. 0.]]",1,2,0.05,0.0,0,0,0.0506478678435087,0.0506505170000082,30.999999999999982
4610,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 1. ... 0. 0. 0.]]",1,3,0.05,0.0,0,0,0.0500224530696868,0.0500251720000051,25.0
4611,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,4,0.09,0.0,0,0,0.0912560429424047,0.0912607289999414,26.0
4612,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 ...
 [0. 1. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,4,0.06,0.0,0,0,0.0595494918525218,0.0595510929999818,21.0
4613,"[[0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 1. 0. 1.]]",1,6,0.07,0.0,0,0,0.0735839065164327,0.0735870500000146,29.0
4614,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 1.]]",1,1,0.01,0.0,0,0,0.014685034751892,0.0146873910000522,19.0
4615,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]]",1,24,0.27,0.0,0,1,0.2743505146354437,0.2743534140000747,21.0
4616,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,5,0.07,0.0,0,0,0.0651021413505077,0.0650968649999867,29.0
4617,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]]",1,5,0.08,0.0,0,0,0.0784041974693536,0.0784074470000177,21.999999999999996
4618,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,2,0.04,0.0,0,0,0.0433659255504608,0.0433689850000291,14.0
