policy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime,objval
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3654.lp,1,2,0.0,0.0,optimal,0,0,0.015819596126675606,0.015821689999938826,19.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3655.lp,1,3,0.06,0.0,optimal,0,0,0.05735774710774422,0.05735959300000104,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3656.lp,1,4,0.07,0.0,optimal,0,0,0.07586433552205563,0.07586932499998511,39.000000000000014
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3657.lp,1,30,0.27,0.0,optimal,0,0,0.2711814120411873,0.2711639200000491,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3658.lp,5,64,0.53,0.0,optimal,6,1,0.5339311864227057,0.5339347240000052,43.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3659.lp,1,11,0.14,0.0,optimal,0,0,0.1397576816380024,0.13976155200009543,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3660.lp,1,32,0.3,0.0,optimal,0,0,0.3070484306663275,0.3070518480000146,34.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3661.lp,1,2,0.02,0.0,optimal,0,0,0.020777108147740364,0.020779129000061403,22.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3662.lp,1,1,0.02,0.0,optimal,0,0,0.02288157306611538,0.02288608000003478,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3663.lp,1,45,0.39,0.0,optimal,0,1,0.3958298061043024,0.39580413700002737,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3664.lp,1,2,0.02,0.0,optimal,0,0,0.029529549181461334,0.029531983000083528,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3665.lp,1,1,0.02,0.0,optimal,0,0,0.015736181288957596,0.015738940999995066,13.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3666.lp,1,18,0.18,0.0,optimal,0,0,0.1896757073700428,0.18968005099998209,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3667.lp,1,1,0.01,0.0,optimal,0,0,0.016010446473956108,0.016013253000096483,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3668.lp,1,2,0.04,0.0,optimal,0,0,0.043132999911904335,0.04313732099990375,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3669.lp,1,1,0.02,0.0,optimal,0,0,0.019889598712325096,0.01989068800003224,21.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3670.lp,1,7,0.08,0.0,optimal,0,0,0.09123737551271915,0.09124035800005004,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3671.lp,1,29,0.23,0.0,optimal,0,0,0.23682070337235928,0.23682612199991127,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3672.lp,1,3,0.04,0.0,optimal,0,0,0.03944819234311581,0.03945144099998288,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3673.lp,1,1,0.01,0.0,optimal,0,0,0.015357187017798424,0.015360022000095341,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3674.lp,1,2,0.03,0.0,optimal,0,0,0.0324319489300251,0.03243477800003802,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3675.lp,1,2,0.04,0.0,optimal,0,0,0.03988685645163059,0.039890360999947916,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3676.lp,1,10,0.11,0.0,optimal,0,0,0.11219178326427937,0.11219538599993939,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3677.lp,1,30,0.25,0.0,optimal,0,0,0.24972904287278652,0.24973331600006077,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3678.lp,1,1,0.02,0.0,optimal,0,0,0.015028540045022964,0.015031287000056182,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3679.lp,1,2,0.01,0.0,optimal,0,0,0.016309969127178192,0.01630643200007853,14.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3680.lp,1,21,0.29,0.0,optimal,0,0,0.2921420633792877,0.2921440889999758,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3681.lp,1,1,0.01,0.0,optimal,0,0,0.014956573024392128,0.014958687000103055,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3682.lp,1,30,0.36,0.0,optimal,0,0,0.3764702323824167,0.37645775200007847,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3683.lp,3,56,0.48,0.0,optimal,3,0,0.48960017785429955,0.4896038190000809,32.00000000000003
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3684.lp,1,5,0.09,0.0,optimal,0,0,0.09781225770711899,0.0978089989999944,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3685.lp,1,6,0.11,0.0,optimal,0,0,0.10820300877094269,0.10820633999992424,14.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3686.lp,1,40,0.35,0.0,optimal,0,1,0.36274001747369766,0.36273092399994766,38.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3687.lp,1,2,0.03,0.0,optimal,0,0,0.03715473972260952,0.037157958999955554,10.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3688.lp,1,3,0.04,0.0,optimal,0,0,0.0406523160636425,0.04065408799999659,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3689.lp,1,41,0.4,0.0,optimal,0,1,0.4076701682060957,0.4076722360000531,34.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3690.lp,1,4,0.06,0.0,optimal,0,0,0.05954323895275593,0.059546313999931044,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3691.lp,1,42,0.35,0.0,optimal,0,1,0.3592195902019739,0.3592211520000319,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3692.lp,1,37,0.26,0.0,optimal,0,0,0.27778131142258644,0.2777854920000209,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3693.lp,1,39,0.4,0.0,optimal,0,1,0.4068086575716734,0.40680059099997834,47.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3694.lp,5,54,0.42,0.0,optimal,7,1,0.4400075934827328,0.4400104560000955,33.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3695.lp,1,6,0.09,0.0,optimal,0,0,0.08847035653889179,0.08846386899995196,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3696.lp,1,35,0.3,0.0,optimal,0,1,0.30989685468375683,0.30988763799996377,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3697.lp,1,1,0.02,0.0,optimal,0,0,0.015899084508419037,0.015901481000014428,20.99999999999998
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3698.lp,1,3,0.04,0.0,optimal,0,0,0.051268963143229485,0.051272229999995034,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3699.lp,1,2,0.05,0.0,optimal,0,0,0.045542409643530846,0.045534257999975125,17.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3700.lp,1,1,0.01,0.0,optimal,0,0,0.015163417905569077,0.01516597299996647,9.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3701.lp,1,1,0.02,0.0,optimal,0,0,0.015125472098588943,0.015127914000004239,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3702.lp,1,3,0.03,0.0,optimal,0,0,0.02976720780134201,0.029770003999942674,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3703.lp,1,5,0.07,0.0,optimal,0,0,0.0679206121712923,0.06792418600002748,21.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3704.lp,1,3,0.05,0.0,optimal,0,0,0.05002279579639435,0.050027445999944575,23.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3705.lp,1,2,0.05,0.0,optimal,0,0,0.05006042309105396,0.05006178799999361,28.00000000000003
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3706.lp,1,9,0.1,0.0,optimal,0,0,0.10003725439310074,0.10004000100002486,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3707.lp,3,50,0.44,0.0,optimal,3,0,0.4661880377680063,0.4661908379999886,36.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3708.lp,1,3,0.05,0.0,optimal,0,0,0.06055202707648277,0.06055540700003803,36.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3709.lp,1,4,0.09,0.0,optimal,0,0,0.08944842219352722,0.0894534899999826,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3710.lp,1,4,0.05,0.0,optimal,0,0,0.0576237291097641,0.05762624700003016,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3711.lp,1,2,0.03,0.0,optimal,0,0,0.040043117478489876,0.040046140999947966,18.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3712.lp,1,1,0.02,0.0,optimal,0,0,0.01498660072684288,0.01498997999999574,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3713.lp,3,68,0.73,0.0,optimal,6,1,0.7624754924327135,0.7623749959999486,48.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3714.lp,1,1,0.02,0.0,optimal,0,0,0.01779988780617714,0.017802419000076952,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3715.lp,1,10,0.18,0.0,optimal,0,0,0.1894017867743969,0.18940479699995194,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3716.lp,1,1,0.01,0.0,optimal,0,0,0.01869170181453228,0.018694468000035158,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3717.lp,1,3,0.05,0.0,optimal,0,0,0.047858890146017075,0.04786185299997214,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3718.lp,1,4,0.05,0.0,optimal,0,0,0.0547788143157959,0.0547816519999742,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3719.lp,1,20,0.2,0.0,optimal,0,0,0.21106352657079697,0.21106706000000486,29.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3720.lp,1,2,0.05,0.0,optimal,0,0,0.05078412406146526,0.050788942000053794,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3721.lp,1,3,0.04,0.0,optimal,0,0,0.045693185180425644,0.04569550000007894,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3722.lp,1,2,0.06,0.0,optimal,0,0,0.05986650101840496,0.05987137200008874,28.000000000000014
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3723.lp,1,3,0.05,0.0,optimal,0,0,0.048803627490997314,0.04880647900006352,23.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3724.lp,7,56,0.5,0.0,optimal,7,0,0.5178350955247879,0.5177999799999498,44.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3725.lp,1,1,0.01,0.0,optimal,0,0,0.016019100323319435,0.016021865999960028,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3726.lp,1,3,0.05,0.0,optimal,0,0,0.047874798998236656,0.04787764200000311,32.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3727.lp,1,2,0.05,0.0,optimal,0,0,0.05712360516190529,0.057103616000063084,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3728.lp,1,1,0.02,0.0,optimal,0,0,0.015659149736166,0.015661504000036075,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3729.lp,1,23,0.17,0.0,optimal,0,0,0.1822858639061451,0.18228954699998212,11.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3730.lp,1,2,0.06,0.0,optimal,0,0,0.05615910887718201,0.05616127499990853,16.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3731.lp,1,3,0.05,0.0,optimal,0,0,0.05870424397289753,0.05870725500005847,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3732.lp,1,2,0.04,0.0,optimal,0,0,0.03943888284265995,0.039441874999965876,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3733.lp,1,8,0.14,0.0,optimal,0,0,0.1499163582921028,0.1499246220000714,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3734.lp,3,47,0.48,0.0,optimal,3,1,0.49094383046031,0.490946059999942,39.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3735.lp,1,4,0.05,0.0,optimal,0,0,0.050186675041913986,0.05018946600000618,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3736.lp,1,5,0.05,0.0,optimal,0,0,0.05341528542339802,0.053380657000047904,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3737.lp,1,8,0.08,0.0,optimal,0,0,0.08870034106075764,0.08870200900003056,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3738.lp,1,16,0.26,0.0,optimal,0,0,0.2753816358745098,0.2753861250000682,37.99999999999999
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3739.lp,1,33,0.31,0.0,optimal,0,1,0.31606628373265266,0.31606823700008135,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3740.lp,1,3,0.04,0.0,optimal,0,0,0.03907223977148533,0.039079087999994044,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3741.lp,1,3,0.04,0.0,optimal,0,0,0.04949210025370121,0.0494947529999763,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3742.lp,1,3,0.04,0.0,optimal,0,0,0.045362887904047966,0.04536571699998149,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3743.lp,1,1,0.02,0.0,optimal,0,0,0.017077334225177765,0.017080581000072925,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3744.lp,1,1,0.02,0.0,optimal,0,0,0.015413470566272736,0.015416019999975106,14.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3745.lp,1,8,0.12,0.0,optimal,0,0,0.12350362166762352,0.12350559300000441,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3746.lp,1,28,0.24,0.0,optimal,0,0,0.2427272479981184,0.24273283000002266,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3747.lp,1,8,0.12,0.0,optimal,0,0,0.1271150056272745,0.12711705000003803,34.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3748.lp,1,2,0.04,0.0,optimal,0,0,0.0374786127358675,0.03748149299997294,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3749.lp,1,2,0.04,0.0,optimal,0,0,0.04439496621489525,0.0443969200000538,14.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3750.lp,1,1,0.01,0.0,optimal,0,0,0.015711531043052673,0.015714088999970954,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3751.lp,1,25,0.23,0.0,optimal,0,0,0.2429387830197811,0.24294198799998412,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3752.lp,1,3,0.07,0.0,optimal,0,0,0.06243465095758438,0.06242855100003908,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3753.lp,1,19,0.25,0.0,optimal,0,0,0.25584839284420013,0.25582029199995304,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3754.lp,1,2,0.04,0.0,optimal,0,0,0.04334356263279915,0.043346332000055554,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3755.lp,1,34,0.32,0.0,optimal,0,0,0.3222354035824537,0.3222396319999916,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3756.lp,1,2,0.04,0.0,optimal,0,0,0.036411186680197716,0.036406411999905686,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3757.lp,1,6,0.07,0.0,optimal,0,0,0.0714701171964407,0.07147096599999259,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3758.lp,1,11,0.18,0.0,optimal,0,0,0.1842840537428856,0.1842869019999398,22.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3759.lp,1,2,0.04,0.0,optimal,0,0,0.03840683028101921,0.03840978499999892,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3760.lp,1,11,0.11,0.0,optimal,0,0,0.11643560044467449,0.1164387370000668,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3761.lp,1,4,0.03,0.0,optimal,0,0,0.03158041089773178,0.03158332200007408,13.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3762.lp,1,4,0.05,0.0,optimal,0,0,0.045738497748970985,0.045723981000037384,15.0
